Initial locations:
9.016594	0.038510	12.465228	0.428972	0.760958	0.591536	
9.397651	0.077337	12.500738	0.471229	0.780757	0.858890	
8.489732	0.537980	14.873761	0.373114	0.787823	0.940637	
Iteration 10.000000 
8.827235	0.027066	12.466816	0.384527	0.817228	0.629113	
7.410717	0.035529	12.891907	0.233179	0.735576	0.709743	
9.471337	0.083832	10.740033	0.630358	0.789387	0.468895	
8.685638	0.055348	12.517647	0.284977	0.819966	0.503966	
9.232187	0.028618	12.542033	0.416789	0.823559	0.648487	
9.156482	0.042901	12.017105	0.538243	0.826289	0.720885	
9.150647	0.011731	9.602737	0.726160	0.831976	0.612335	
9.616832	0.150083	13.233439	0.390324	0.838594	0.478740	
9.536104	0.361165	12.886951	0.356433	0.805304	0.014920	
8.964538	0.052745	12.420490	0.389216	0.829866	0.520920	
9.054565	0.019386	12.305050	0.395626	0.794852	0.674276	
9.639046	0.089902	12.915498	0.942834	0.794496	0.347426	
Iteration 11.000000 
9.391150	0.042511	12.541613	0.587165	0.834069	0.416833	
9.741554	0.054561	13.058335	0.266548	0.802469	0.348588	
9.908267	0.093974	13.324193	0.397933	0.839826	0.478854	
9.791568	0.040328	12.604035	0.295172	0.534214	0.543521	
9.314108	0.037069	12.431762	0.416791	0.804615	0.569687	
9.276916	0.035958	12.321896	0.480872	0.870649	0.285125	
9.980929	0.197611	13.291255	0.627382	0.819320	0.644178	
9.822066	0.161212	12.767927	0.375760	0.863175	0.487072	
9.107975	0.580432	12.747378	0.517309	0.826660	0.810049	
9.000650	0.039296	12.484700	0.394326	0.781006	0.509621	
9.099230	0.025856	12.269425	0.379832	0.817202	0.350879	
9.299012	0.096028	11.526421	0.336338	0.811616	0.233218	
Iteration 12.000000 
9.248473	0.040906	12.509043	0.425326	0.835296	0.645928	
7.361267	0.027466	12.087932	0.432863	0.834305	0.842475	
9.152099	0.173184	10.690365	0.149421	0.853553	0.509835	
9.651450	0.082746	12.350338	0.336131	0.773596	0.453267	
9.260070	0.037635	12.506578	0.409856	0.817694	0.436641	
9.126809	0.037423	12.647993	0.397589	0.829902	0.706089	
9.876812	0.348865	13.578642	0.497917	0.818915	0.422876	
9.082587	0.056464	12.620723	0.388682	0.680424	0.429948	
8.873082	0.406370	12.533674	0.421123	0.830691	0.157232	
9.431015	0.030185	12.488606	0.403592	0.794773	0.525501	
9.282528	0.029346	12.552381	0.417433	0.834418	0.317356	
9.162797	0.015600	11.622821	0.191291	0.829719	0.264277	
Iteration 13.000000 
8.831045	0.022648	12.430463	0.388827	0.841982	0.408575	
9.609229	0.002866	11.794295	0.486538	0.841731	0.889787	
9.791779	0.336111	13.654845	0.297049	0.885396	0.503825	
7.983745	0.003792	12.603209	0.423637	0.913988	0.559613	
9.199688	0.031029	12.498617	0.411149	0.827307	0.611109	
9.111607	0.041546	11.392687	0.555869	0.796354	0.690436	
8.728890	0.311723	8.710141	0.495139	0.836471	0.774543	
8.847177	0.045894	12.447021	0.437150	0.879522	0.466386	
8.994467	0.499037	12.625526	0.378195	0.810833	0.035761	
8.765886	0.041158	12.445788	0.412269	0.828953	0.511654	
9.116274	0.031306	12.541442	0.368745	0.821980	0.544342	
9.406884	0.148702	11.762688	0.359852	0.817874	0.654207	
Iteration 14.000000 
9.479764	0.059628	12.594695	0.556447	0.837680	0.697780	
7.939468	0.032937	12.102002	0.393718	0.811780	0.609204	
9.326251	0.420467	10.750963	0.386292	0.840680	0.437991	
9.073833	0.120664	12.599053	0.394016	0.753841	0.466194	
9.233546	0.035369	12.392661	0.417371	0.814797	0.500427	
9.267595	0.043591	12.577733	0.446043	0.841198	0.654958	
9.533531	0.588161	14.158532	0.602670	0.809291	0.409802	
9.485540	0.002229	12.398527	0.429368	0.953144	0.499063	
9.426425	0.384173	12.506097	0.405799	0.822666	0.773407	
9.335443	0.041327	12.473497	0.404994	0.753646	0.508259	
9.153023	0.030159	12.337260	0.407010	0.812978	0.433679	
9.282172	0.104780	12.582114	0.455956	0.811561	0.250828	
Iteration 15.000000 
8.701582	0.001239	12.496156	0.345683	0.818434	0.493056	
8.234546	0.038559	12.836399	0.431081	0.835992	0.483955	
9.476081	0.487124	10.533960	0.239867	0.835779	0.545775	
9.831491	0.080512	12.384371	0.299522	0.665008	0.485377	
9.235743	0.036720	12.599097	0.414466	0.822743	0.471479	
9.231555	0.032739	12.265918	0.552640	0.840258	0.462553	
9.161106	0.202997	13.008695	0.750009	0.819162	0.521006	
9.554456	0.089415	12.473677	0.423228	0.660878	0.504459	
9.000087	0.028876	12.625768	0.420266	0.825744	0.764875	
9.364301	0.032532	12.495077	0.411561	0.777383	0.531249	
9.114377	0.023966	12.274601	0.387690	0.825335	0.313819	
9.221464	0.044930	12.285324	0.236871	0.822693	0.343935	
Iteration 16.000000 
9.826959	0.058191	12.436378	0.348203	0.851662	0.515356	
8.261374	0.035031	12.509601	0.424670	0.826818	0.741985	
9.636928	0.086254	12.158351	0.247052	0.822226	0.539465	
7.959766	0.033384	12.556340	0.445098	0.767871	0.545597	
9.225572	0.032658	12.467415	0.413311	0.824608	0.574019	
9.172068	0.047125	12.106563	0.459548	0.817062	0.590105	
9.119490	0.581538	10.256321	0.762281	0.839244	0.580283	
8.957869	0.061721	12.460708	0.431882	0.891735	0.483972	
9.077675	0.134751	12.572286	0.417986	0.823370	0.549228	
8.629778	0.042224	12.440508	0.384264	0.813251	0.491839	
9.256408	0.025930	12.340259	0.414366	0.811209	0.333825	
9.208229	0.028561	12.277887	0.347225	0.826007	0.679616	
Iteration 17.000000 
8.598620	0.047842	12.559265	0.696961	0.829568	0.566922	
8.988987	0.030978	11.916437	0.433978	0.821198	0.769114	
9.583508	0.284681	12.511554	0.582868	0.858548	0.494468	
8.286156	0.024992	12.543674	0.170773	0.652845	0.506644	
9.224761	0.036469	12.409545	0.413693	0.818199	0.561426	
9.138873	0.033460	12.358539	0.369338	0.810636	0.755127	
9.305619	0.225194	12.701545	0.353846	0.810888	0.581522	
8.843918	0.010693	12.448048	0.414886	0.933011	0.494600	
9.367615	0.023207	12.543215	0.412562	0.822273	0.406177	
9.754687	0.037429	12.494781	0.408090	0.792156	0.544829	
9.131129	0.039790	12.347417	0.401519	0.833218	0.569268	
9.241384	0.029822	12.291444	0.373065	0.821695	0.140546	
Iteration 18.000000 
9.037242	0.010278	11.849894	0.311737	0.829761	0.673431	
9.280033	0.029357	11.679171	0.437701	0.818950	0.779966	
9.081422	0.086931	11.495054	0.304062	0.897587	0.715582	
8.740787	0.091953	11.493700	0.304787	0.744179	0.962281	
8.836268	0.025455	12.239387	0.434556	0.820775	0.863872	
8.868206	0.033924	11.787933	0.557704	0.857845	0.805977	
8.962200	0.540026	10.200100	0.411985	0.848164	0.900144	
8.914327	0.017245	12.313744	0.466247	0.883156	0.883875	
9.122703	0.006097	11.458103	0.436217	0.821234	0.997968	
8.017793	0.030592	11.467679	0.411688	0.796455	0.537105	
9.069126	0.020711	12.053667	0.423061	0.809057	0.364771	
9.168464	0.039059	12.236638	0.129157	0.819978	0.143498	
Iteration 19.000000 
9.072667	0.060103	12.585463	0.490071	0.834045	0.751929	
9.060202	0.031465	12.106773	0.430545	0.823405	0.759258	
9.224683	0.045070	11.962181	0.284433	0.889082	0.783167	
9.406758	0.026544	13.368264	0.330756	0.772138	0.950741	
9.272156	0.048640	12.112905	0.423135	0.823427	0.254113	
9.031068	0.037342	12.015747	0.613427	0.826738	0.604797	
8.868701	0.099041	10.658763	0.958246	0.802033	0.229427	
9.038698	0.040542	12.184255	0.432611	0.757662	0.252896	
9.021086	0.015576	11.071929	0.444964	0.820773	0.923944	
8.855188	0.040913	13.122916	0.434506	0.788955	0.670252	
8.903868	0.021745	11.902042	0.372854	0.810073	0.946631	
8.990095	0.037142	12.139400	0.285352	0.825982	0.454615	
Iteration 20.000000 
9.043476	0.013789	12.233591	0.559257	0.826662	0.617187	
8.742599	0.031079	11.819375	0.428636	0.822445	0.753829	
9.059355	0.047049	11.537658	0.287349	0.790146	0.431225	
9.357311	0.016267	12.032740	0.525595	0.875377	0.785228	
9.323829	0.002447	12.025685	0.419571	0.819605	0.857441	
9.205076	0.044533	12.088688	0.416554	0.810605	0.793045	
8.953982	0.210765	12.689899	0.691698	0.791445	0.695541	
8.859580	0.041528	12.271003	0.426721	0.998557	0.694234	
8.960148	0.021359	11.042180	0.428739	0.820611	0.870110	
9.350089	0.028345	12.997452	0.372255	0.838319	0.559738	
9.212085	0.031967	12.413383	0.395608	0.836564	0.961430	
8.918428	0.026374	11.878968	0.524455	0.826435	0.956576	
